InputSize	GroupSize	Distribution	resultSize	PSTime	Variant	Intent	localSize	Aggregate	AggTime
18	70	0	2	1.46022e+06	7	4	3	183500	67481.6	0
18	70	0	2	1.46022e+06	7	4	4	183500	50790.4	0
18	70	0	2	1.46022e+06	7	4	5	183500	39014.4	0
18	70	0	2	1.46022e+06	7	4	6	183500	29900.8	0
18	70	0	2	1.46022e+06	7	4	7	183500	29900.8	0
18	70	0	2	1.46022e+06	7	4	8	183500	31641.6	0
18	70	0	2	1.46022e+06	7	4	9	183500	33587.2	0
18	70	0	2	1.46022e+06	7	4	10	183500	35123.2	0
18	70	0	2	1.46022e+06	7	8	1	183500	141005	0
18	70	0	2	1.46022e+06	7	8	2	183500	74240	0
18	70	0	2	1.46022e+06	7	8	3	183500	44851.2	0
18	70	0	2	1.46022e+06	7	8	4	183500	35328	0
18	70	0	2	1.46022e+06	7	8	5	183500	33792	0
18	70	0	2	1.46022e+06	7	8	6	183500	31539.2	0
18	70	0	2	1.46022e+06	7	8	7	183500	30822.4	0
18	70	0	2	1.46022e+06	7	8	8	183500	33177.6	0
18	70	0	2	1.46022e+06	7	8	9	183500	35840	0
18	70	0	2	1.46022e+06	7	8	10	183500	39321.6	0
18	70	0	2	1.46022e+06	7	16	1	183500	108544	0
18	70	0	2	1.46022e+06	7	16	2	183500	60620.8	0
18	70	0	2	1.46022e+06	7	16	3	183500	36249.6	0
18	70	0	2	1.46022e+06	7	16	4	183500	34099.2	0
18	70	0	2	1.46022e+06	7	16	5	183500	45875.2	0
18	70	0	2	1.46022e+06	7	16	6	183500	37990.4	0
18	70	0	2	1.46022e+06	7	16	7	183500	36352	0
18	70	0	2	1.46022e+06	7	16	8	183500	37580.8	0
18	70	0	2	1.46022e+06	7	16	9	183500	44441.6	0
18	70	0	2	1.46022e+06	7	16	10	0	0	204
18	70	0	2	1.46022e+06	7	32	1	183500	100147	0
18	70	0	2	1.46022e+06	7	32	2	183500	61337.6	0
18	70	0	2	1.46022e+06	7	32	3	183500	53968	0
18	70	0	2	1.46022e+06	7	32	4	183500	57241.6	0
18	70	0	2	1.46022e+06	7	32	5	183500	57241.6	0
18	70	0	2	1.46022e+06	7	32	6	183500	57139.2	0
18	70	0	2	1.46022e+06	7	32	7	183500	57651.2	0
18	70	0	2	1.46022e+06	7	32	8	183500	65638.4	0
18	70	0	2	1.46022e+06	7	32	9	0	0	204
18	70	0	2	1.46022e+06	7	32	10	0	0	204
18	70	0	2	1.46022e+06	7	64	1	183500	99328	0
18	70	0	2	1.46022e+06	7	64	2	183500	64614.4	0
18	70	0	2	1.46022e+06	7	64	3	183500	60313.6	0
18	70	0	2	1.46022e+06	7	64	4	183500	58368	0
18	70	0	2	1.46022e+06	7	64	5	183500	61952	0
18	70	0	2	1.46022e+06	7	64	6	183500	63488	0
18	70	0	2	1.46022e+06	7	64	7	183500	71577.6	0
18	70	0	2	1.46022e+06	7	64	8	0	0	204
18	70	0	2	1.46022e+06	7	64	9	0	0	204
18	70	0	2	1.46022e+06	7	64	10	0	0	204
18	70	0	2	1.46022e+06	7	128	1	183500	138240	0
18	70	0	2	1.46022e+06	7	128	2	183500	94720	0
18	70	0	2	1.46022e+06	7	128	3	183500	84787.2	0
18	70	0	2	1.46022e+06	7	128	4	183500	88576	0
18	70	0	2	1.46022e+06	7	128	5	183500	95334.4	0
18	70	0	2	1.46022e+06	7	128	6	183500	108134	0
18	70	0	2	1.46022e+06	7	128	7	0	0	204
18	70	0	2	1.46022e+06	7	128	8	0	0	204
18	70	0	2	1.46022e+06	7	128	9	0	0	204
18	70	0	2	1.46022e+06	7	128	10	0	0	204
18	70	0	2	1.46022e+06	7	256	1	183500	145818	0
18	70	0	2	1.46022e+06	7	256	2	183500	97587.2	0
18	70	0	2	1.46022e+06	7	256	3	183500	98918.4	0
18	70	0	2	1.46022e+06	7	256	4	183500	109261	0
18	70	0	2	1.46022e+06	7	256	5	183500	140493	0
18	70	0	2	1.46022e+06	7	256	6	0	0	204
18	70	0	2	1.46022e+06	7	256	7	0	0	204
18	70	0	2	1.46022e+06	7	256	8	0	0	204
18	70	0	2	1.46022e+06	7	256	9	0	0	204
18	70	0	2	1.46022e+06	7	256	10	0	0	204
18	70	0	2	1.46022e+06	7	512	1	183500	149504	0
18	70	0	2	1.46022e+06	7	512	2	183500	120627	0
18	70	0	2	1.46022e+06	7	512	3	183500	128717	0
18	70	0	2	1.46022e+06	7	512	4	183500	165376	0
18	70	0	2	1.46022e+06	7	512	5	0	0	204
18	70	0	2	1.46022e+06	7	512	6	0	0	204
18	70	0	2	1.46022e+06	7	512	7	0	0	204
18	70	0	2	1.46022e+06	7	512	8	0	0	204
18	70	0	2	1.46022e+06	7	512	9	0	0	204
18	80	0	2	1.46432e+06	0	1	1	209715	632422	0
18	80	0	2	1.46432e+06	0	1	2	209715	320205	0
18	80	0	2	1.46432e+06	0	1	3	209715	211456	0
18	80	0	2	1.46432e+06	0	1	4	209715	209613	0
18	80	0	2	1.46432e+06	0	1	5	209715	211149	0
18	80	0	2	1.46432e+06	0	1	6	209715	208691	0
18	80	0	2	1.46432e+06	0	1	7	209715	210637	0
18	80	0	2	1.46432e+06	0	1	8	209715	210534	0
18	80	0	2	1.46432e+06	0	1	9	209715	208794	0
18	80	0	2	1.46432e+06	0	1	10	209715	211149	0
18	80	0	2	1.46432e+06	1	2	1	209715	382669	0
18	80	0	2	1.46432e+06	1	2	2	209715	217293	0
18	80	0	2	1.46432e+06	1	2	3	209715	214733	0
18	80	0	2	1.46432e+06	1	2	4	209715	211968	0
18	80	0	2	1.46432e+06	1	2	5	209715	210330	0
18	80	0	2	1.46432e+06	1	2	6	209715	210125	0
18	80	0	2	1.46432e+06	1	2	7	209715	210739	0
18	80	0	2	1.46432e+06	1	2	8	209715	210534	0
18	80	0	2	1.46432e+06	1	2	9	209715	210842	0
18	80	0	2	1.46432e+06	1	2	10	209715	210739	0
18	80	0	2	1.46432e+06	1	4	1	209715	254976	0
18	80	0	2	1.46432e+06	1	4	2	209715	217702	0
18	80	0	2	1.46432e+06	1	4	3	209715	214630	0
18	80	0	2	1.46432e+06	1	4	4	209715	213709	0
18	80	0	2	1.46432e+06	1	4	5	209715	214323	0
18	80	0	2	1.46432e+06	1	4	6	209715	214426	0
18	80	0	2	1.46432e+06	1	4	7	209715	214221	0
18	80	0	2	1.46432e+06	1	4	8	209715	214323	0
18	80	0	2	1.46432e+06	1	4	9	209715	214426	0
18	80	0	2	1.46432e+06	1	4	10	209715	215450	0
18	80	0	2	1.46432e+06	1	8	1	209715	231014	0
18	80	0	2	1.46432e+06	1	8	2	209715	219136	0
18	80	0	2	1.46432e+06	1	8	3	209715	214938	0
18	80	0	2	1.46432e+06	1	8	4	209715	219034	0
18	80	0	2	1.46432e+06	1	8	5	209715	219546	0
18	80	0	2	1.46432e+06	1	8	6	209715	219648	0
18	80	0	2	1.46432e+06	1	8	7	209715	219341	0
18	80	0	2	1.46432e+06	1	8	8	209715	219443	0
18	80	0	2	1.46432e+06	1	8	9	209715	219750	0
18	80	0	2	1.46432e+06	1	8	10	209715	219238	0
18	80	0	2	1.46432e+06	1	16	1	209715	231936	0
18	80	0	2	1.46432e+06	1	16	2	209715	225075	0
18	80	0	2	1.46432e+06	1	16	3	209715	224662	0
18	80	0	2	1.46432e+06	1	16	4	209715	223949	0
18	80	0	2	1.46432e+06	1	16	5	209715	223437	0
18	80	0	2	1.46432e+06	1	16	6	209715	224666	0
18	80	0	2	1.46432e+06	1	16	7	209715	224051	0
18	80	0	2	1.46432e+06	1	16	8	209715	224154	0
18	80	0	2	1.46432e+06	1	16	9	209715	224563	0
18	80	0	2	1.46432e+06	1	16	10	209715	224666	0
18	80	0	2	1.46432e+06	1	32	1	209715	243200	0
18	80	0	2	1.46432e+06	1	32	2	209715	242074	0
18	80	0	2	1.46432e+06	1	32	3	209715	246170	0
18	80	0	2	1.46432e+06	1	32	4	209715	244019	0
18	80	0	2	1.46432e+06	1	32	5	209715	244224	0
18	80	0	2	1.46432e+06	1	32	6	209715	243610	0
18	80	0	2	1.46432e+06	1	32	7	209715	243712	0
18	80	0	2	1.46432e+06	1	32	8	209715	243917	0
18	80	0	2	1.46432e+06	1	32	9	209715	245043	0
18	80	0	2	1.46432e+06	1	32	10	209715	244019	0
18	80	0	2	1.46432e+06	1	64	1	209715	253645	0
18	80	0	2	1.46432e+06	1	64	2	209715	243200	0
18	80	0	2	1.46432e+06	1	64	3	209715	251187	0
18	80	0	2	1.46432e+06	1	64	4	209715	249651	0
18	80	0	2	1.46432e+06	1	64	5	209715	245043	0
18	80	0	2	1.46432e+06	1	64	6	209715	244531	0
18	80	0	2	1.46432e+06	1	64	7	209715	247091	0
18	80	0	2	1.46432e+06	1	64	8	209715	245658	0
18	80	0	2	1.46432e+06	1	64	9	209715	244944	0
18	80	0	2	1.46432e+06	1	64	10	209715	248320	0
18	80	0	2	1.46432e+06	1	128	1	209715	249651	0
18	80	0	2	1.46432e+06	1	128	2	209715	253747	0
18	80	0	2	1.46432e+06	1	128	3	209715	252723	0
18	80	0	2	1.46432e+06	1	128	4	209715	245760	0
18	80	0	2	1.46432e+06	1	128	5	209715	246682	0
18	80	0	2	1.46432e+06	1	128	6	209715	244736	0
18	80	0	2	1.46432e+06	1	128	7	209715	245453	0
18	80	0	2	1.46432e+06	1	128	8	209715	246374	0
18	80	0	2	1.46432e+06	1	128	9	209715	248627	0
18	80	0	2	1.46432e+06	1	128	10	209715	248730	0
18	80	0	2	1.46432e+06	1	256	1	209715	254464	0
18	80	0	2	1.46432e+06	1	256	2	209715	252416	0
18	80	0	2	1.46432e+06	1	256	3	209715	247398	0
18	80	0	2	1.46432e+06	1	256	4	209715	248013	0
18	80	0	2	1.46432e+06	1	256	5	209715	247910	0
18	80	0	2	1.46432e+06	1	256	6	209715	245658	0
18	80	0	2	1.46432e+06	1	256	7	209715	247296	0
18	80	0	2	1.46432e+06	1	256	8	209715	248730	0
18	80	0	2	1.46432e+06	1	256	9	209715	249344	0
18	80	0	2	1.46432e+06	1	256	10	209715	338739	0
18	80	0	2	1.46432e+06	1	512	1	209715	287334	0
18	80	0	2	1.46432e+06	1	512	2	209715	243302	0
18	80	0	2	1.46432e+06	1	512	3	209715	241869	0
18	80	0	2	1.46432e+06	1	512	4	209715	245350	0
18	80	0	2	1.46432e+06	1	512	5	209715	241562	0
18	80	0	2	1.46432e+06	1	512	6	209715	244122	0
18	80	0	2	1.46432e+06	1	512	7	209715	245043	0
18	80	0	2	1.46432e+06	1	512	8	209715	248320	0
18	80	0	2	1.46432e+06	1	512	9	209715	400794	0
18	80	0	2	1.46432e+06	2	2	1	209715	329421	0
18	80	0	2	1.46432e+06	2	2	2	209715	169267	0
18	80	0	2	1.46432e+06	2	2	3	209715	113770	0
18	80	0	2	1.46432e+06	2	2	4	209715	109875	0
18	80	0	2	1.46432e+06	2	2	5	209715	109670	0
18	80	0	2	1.46432e+06	2	2	6	209715	110080	0
18	80	0	2	1.46432e+06	2	2	7	209715	109773	0
18	80	0	2	1.46432e+06	2	2	8	209715	110797	0
18	80	0	2	1.46432e+06	2	2	9	209715	109978	0
18	80	0	2	1.46432e+06	2	2	10	209715	109875	0
18	80	0	2	1.46432e+06	2	4	1	209715	233882	0
18	80	0	2	1.46432e+06	2	4	2	209715	120627	0
18	80	0	2	1.46432e+06	2	4	3	209715	65843.2	0
18	80	0	2	1.46432e+06	2	4	4	209715	63795.2	0
18	80	0	2	1.46432e+06	2	4	5	209715	63795.2	0
18	80	0	2	1.46432e+06	2	4	6	209715	63385.6	0
18	80	0	2	1.46432e+06	2	4	7	209715	63488	0
18	80	0	2	1.46432e+06	2	4	8	209715	63283.2	0
18	80	0	2	1.46432e+06	2	4	9	209715	63180.8	0
18	80	0	2	1.46432e+06	2	4	10	209715	63795.2	0
18	80	0	2	1.46432e+06	2	8	1	209715	184730	0
18	80	0	2	1.46432e+06	2	8	2	209715	97484.8	0
18	80	0	2	1.46432e+06	2	8	3	209715	51609.6	0
18	80	0	2	1.46432e+06	2	8	4	209715	43622.4	0
18	80	0	2	1.46432e+06	2	8	5	209715	43110.4	0
18	80	0	2	1.46432e+06	2	8	6	209715	44851.2	0
18	80	0	2	1.46432e+06	2	8	7	209715	44851.2	0
18	80	0	2	1.46432e+06	2	8	8	209715	44953.6	0
18	80	0	2	1.46432e+06	2	8	9	209715	45363.2	0
18	80	0	2	1.46432e+06	2	8	10	209715	46080	0
18	80	0	2	1.46432e+06	2	16	1	209715	154112	0
18	80	0	2	1.46432e+06	2	16	2	209715	83763.2	0
18	80	0	2	1.46432e+06	2	16	3	209715	58470.4	0
18	80	0	2	1.46432e+06	2	16	4	209715	38912	0
18	80	0	2	1.46432e+06	2	16	5	209715	35020.8	0
18	80	0	2	1.46432e+06	2	16	6	209715	34918.4	0
18	80	0	2	1.46432e+06	2	16	7	209715	35024	0
18	80	0	2	1.46432e+06	2	16	8	209715	35123.2	0
18	80	0	2	1.46432e+06	2	16	9	209715	35532.8	0
18	80	0	2	1.46432e+06	2	16	10	209715	37888	0
18	80	0	2	1.46432e+06	2	32	1	209715	165274	0
18	80	0	2	1.46432e+06	2	32	2	209715	89395.2	0
18	80	0	2	1.46432e+06	2	32	3	209715	67481.6	0
18	80	0	2	1.46432e+06	2	32	4	209715	65024	0
18	80	0	2	1.46432e+06	2	32	5	209715	64921.6	0
18	80	0	2	1.46432e+06	2	32	6	209715	64000	0
18	80	0	2	1.46432e+06	2	32	7	209715	64409.6	0
18	80	0	2	1.46432e+06	2	32	8	209715	65945.6	0
18	80	0	2	1.46432e+06	2	32	9	209715	65126.4	0
18	80	0	2	1.46432e+06	2	32	10	209715	77107.2	0
18	80	0	2	1.46432e+06	2	64	1	209715	168960	0
18	80	0	2	1.46432e+06	2	64	2	209715	94204.8	0
18	80	0	2	1.46432e+06	2	64	3	209715	64307.2	0
18	80	0	2	1.46432e+06	2	64	4	209715	68809.6	0
18	80	0	2	1.46432e+06	2	64	5	209715	62566.4	0
18	80	0	2	1.46432e+06	2	64	6	209715	62156.8	0
18	80	0	2	1.46432e+06	2	64	7	209715	62464	0
18	80	0	2	1.46432e+06	2	64	8	209715	61235.2	0
18	80	0	2	1.46432e+06	2	64	9	209715	72396.8	0
18	80	0	2	1.46432e+06	2	64	10	209715	65843.2	0
18	80	0	2	1.46432e+06	2	128	1	209715	185242	0
18	80	0	2	1.46432e+06	2	128	2	209715	96563.2	0
18	80	0	2	1.46432e+06	2	128	3	209715	77721.6	0
18	80	0	2	1.46432e+06	2	128	4	209715	61235.2	0
18	80	0	2	1.46432e+06	2	128	5	209715	62771.2	0
18	80	0	2	1.46432e+06	2	128	6	209715	62873.6	0
18	80	0	2	1.46432e+06	2	128	7	209715	60518.4	0
18	80	0	2	1.46432e+06	2	128	8	209715	70963.2	0
18	80	0	2	1.46432e+06	2	128	9	209715	71987.2	0
18	80	0	2	1.46432e+06	2	128	10	209715	116429	0
18	80	0	2	1.46432e+06	2	256	1	209715	181043	0
18	80	0	2	1.46432e+06	2	256	2	209715	122573	0
18	80	0	2	1.46432e+06	2	256	3	209715	71680	0
18	80	0	2	1.46432e+06	2	256	4	209715	73318.4	0
18	80	0	2	1.46432e+06	2	256	5	209715	76902.4	0
18	80	0	2	1.46432e+06	2	256	6	209715	76492.8	0
18	80	0	2	1.46432e+06	2	256	7	209715	77516.8	0
18	80	0	2	1.46432e+06	2	256	8	209715	77926.4	0
18	80	0	2	1.46432e+06	2	256	9	209715	114893	0
18	80	0	2	1.46432e+06	2	256	10	209715	220672	0
18	80	0	2	1.46432e+06	2	512	1	209715	235213	0
18	80	0	2	1.46432e+06	2	512	2	209715	129638	0
18	80	0	2	1.46432e+06	2	512	3	209715	126976	0
18	80	0	2	1.46432e+06	2	512	4	209715	133632	0
18	80	0	2	1.46432e+06	2	512	5	209715	147763	0
18	80	0	2	1.46432e+06	2	512	6	209715	146944	0
18	80	0	2	1.46432e+06	2	512	7	209715	147866	0
18	80	0	2	1.46432e+06	2	512	8	209715	204182	0
18	80	0	2	1.46432e+06	2	512	9	209715	401203	0
18	80	0	2	1.46432e+06	3	2	1	209715	392294	0
18	80	0	2	1.46432e+06	3	2	2	209715	198861	0
18	80	0	2	1.46432e+06	3	2	3	209715	121856	0
18	80	0	2	1.46432e+06	3	2	4	209715	115405	0
18	80	0	2	1.46432e+06	3	2	5	209715	116531	0
18	80	0	2	1.46432e+06	3	2	6	209715	116326	0
18	80	0	2	1.46432e+06	3	2	7	209715	116634	0
18	80	0	2	1.46432e+06	3	2	8	209715	116736	0
18	80	0	2	1.46432e+06	3	2	9	209715	116736	0
18	80	0	2	1.46432e+06	3	2	10	209715	117555	0
18	80	0	2	1.46432e+06	3	4	1	209715	270131	0
18	80	0	2	1.46432e+06	3	4	2	209715	138240	0
18	80	0	2	1.46432e+06	3	4	3	209715	87449.6	0
18	80	0	2	1.46432e+06	3	4	4	209715	77414.4	0
18	80	0	2	1.46432e+06	3	4	5	209715	70860.8	0
18	80	0	2	1.46432e+06	3	4	6	209715	68710.4	0
18	80	0	2	1.46432e+06	3	4	7	209715	70246.4	0
18	80	0	2	1.46432e+06	3	4	8	209715	68915.2	0
18	80	0	2	1.46432e+06	3	4	9	209715	69529.6	0
18	80	0	2	1.46432e+06	3	4	10	209715	69222.4	0
18	80	0	2	1.46432e+06	3	8	1	209715	131994	0
18	80	0	2	1.46432e+06	3	8	2	209715	69632	0
18	80	0	2	1.46432e+06	3	8	3	209715	50483.2	0
18	80	0	2	1.46432e+06	3	8	4	209715	46284.8	0
18	80	0	2	1.46432e+06	3	8	5	209715	45568	0
18	80	0	2	1.46432e+06	3	8	6	209715	48230.4	0
18	80	0	2	1.46432e+06	3	8	7	209715	47411.2	0
18	80	0	2	1.46432e+06	3	8	8	209715	47513.6	0
18	80	0	2	1.46432e+06	3	8	9	209715	47718.4	0
18	80	0	2	1.46432e+06	3	8	10	209715	48742.4	0
18	80	0	2	1.46432e+06	3	16	1	209715	120832	0
18	80	0	2	1.46432e+06	3	16	2	209715	63897.6	0
18	80	0	2	1.46432e+06	3	16	3	209715	41779.2	0
18	80	0	2	1.46432e+06	3	16	4	209715	47001.6	0
18	80	0	2	1.46432e+06	3	16	5	209715	37683.2	0
18	80	0	2	1.46432e+06	3	16	6	209715	38809.6	0
18	80	0	2	1.46432e+06	3	16	7	209715	38707.2	0
18	80	0	2	1.46432e+06	3	16	8	209715	39222.4	0
18	80	0	2	1.46432e+06	3	16	9	209715	40345.6	0
18	80	0	2	1.46432e+06	3	16	10	209715	41574.4	0
18	80	0	2	1.46432e+06	3	32	1	209715	117555	0
18	80	0	2	1.46432e+06	3	32	2	209715	63488	0
18	80	0	2	1.46432e+06	3	32	3	209715	47923.2	0
18	80	0	2	1.46432e+06	3	32	4	209715	44032	0
18	80	0	2	1.46432e+06	3	32	5	209715	42291.2	0
18	80	0	2	1.46432e+06	3	32	6	209715	45670.4	0
18	80	0	2	1.46432e+06	3	32	7	209715	45568	0
18	80	0	2	1.46432e+06	3	32	8	209715	45260.8	0
18	80	0	2	1.46432e+06	3	32	9	209715	45363.2	0
18	80	0	2	1.46432e+06	3	32	10	209715	52326.4	0
18	80	0	2	1.46432e+06	3	64	1	209715	114893	0
18	80	0	2	1.46432e+06	3	64	2	209715	63590.4	0
18	80	0	2	1.46432e+06	3	64	3	209715	45158.4	0
18	80	0	2	1.46432e+06	3	64	4	209715	42188.8	0
18	80	0	2	1.46432e+06	3	64	5	209715	37785.6	0
18	80	0	2	1.46432e+06	3	64	6	209715	42291.2	0
18	80	0	2	1.46432e+06	3	64	7	209715	39014.4	0
18	80	0	2	1.46432e+06	3	64	8	209715	38707.2	0
18	80	0	2	1.46432e+06	3	64	9	209715	47411.2	0
18	80	0	2	1.46432e+06	3	64	10	209715	47308.8	0
18	80	0	2	1.46432e+06	3	128	1	209715	151962	0
18	80	0	2	1.46432e+06	3	128	2	209715	85708.8	0
18	80	0	2	1.46432e+06	3	128	3	209715	74956.8	0
18	80	0	2	1.46432e+06	3	128	4	209715	65740.8	0
18	80	0	2	1.46432e+06	3	128	5	209715	66969.6	0
18	80	0	2	1.46432e+06	3	128	6	209715	65536	0
18	80	0	2	1.46432e+06	3	128	7	209715	65433.6	0
18	80	0	2	1.46432e+06	3	128	8	209715	79155.2	0
18	80	0	2	1.46432e+06	3	128	9	209715	77926.4	0
18	80	0	2	1.46432e+06	3	128	10	209715	137216	0
18	80	0	2	1.46432e+06	3	256	1	209715	152371	0
18	80	0	2	1.46432e+06	3	256	2	209715	95641.6	0
18	80	0	2	1.46432e+06	3	256	3	209715	69529.6	0
18	80	0	2	1.46432e+06	3	256	4	209715	71987.2	0
18	80	0	2	1.46432e+06	3	256	5	209715	73830.4	0
18	80	0	2	1.46432e+06	3	256	6	209715	75468.8	0
18	80	0	2	1.46432e+06	3	256	7	209715	76595.2	0
18	80	0	2	1.46432e+06	3	256	8	209715	78643.2	0
18	80	0	2	1.46432e+06	3	256	9	209715	135987	0
18	80	0	2	1.46432e+06	3	256	10	209715	259482	0
18	80	0	2	1.46432e+06	3	512	1	209715	173056	0
18	80	0	2	1.46432e+06	3	512	2	209715	97484.8	0
18	80	0	2	1.46432e+06	3	512	3	209715	83251.2	0
18	80	0	2	1.46432e+06	3	512	4	209715	92774.4	0
18	80	0	2	1.46432e+06	3	512	5	209715	90726.4	0
18	80	0	2	1.46432e+06	3	512	6	209715	112333	0
18	80	0	2	1.46432e+06	3	512	7	209715	112026	0
18	80	0	2	1.46432e+06	3	512	8	209715	217190	0
18	80	0	2	1.46432e+06	3	512	9	209715	426086	0
18	80	0	2	1.46432e+06	4	1	1	209715	864054	0
18	80	0	2	1.46432e+06	4	1	2	209715	434074	0
18	80	0	2	1.46432e+06	4	1	3	209715	221286	0
18	80	0	2	1.46432e+06	4	1	4	209715	87040	0
18	80	0	2	1.46432e+06	4	1	5	209715	57036.8	0
18	80	0	2	1.46432e+06	4	1	6	209715	47820.8	0
18	80	0	2	1.46432e+06	4	1	7	209715	46899.2	0
18	80	0	2	1.46432e+06	4	1	8	209715	48230.4	0
18	80	0	2	1.46432e+06	4	1	9	209715	52633.6	0
18	80	0	2	1.46432e+06	4	1	10	209715	60620.8	0
18	80	0	2	1.46432e+06	5	2	1	209715	400179	0
18	80	0	2	1.46432e+06	5	2	2	209715	206029	0
18	80	0	2	1.46432e+06	5	2	3	209715	98713.6	0
18	80	0	2	1.46432e+06	5	2	4	209715	60313.6	0
18	80	0	2	1.46432e+06	5	2	5	209715	49152	0
18	80	0	2	1.46432e+06	5	2	6	209715	45977.6	0
18	80	0	2	1.46432e+06	5	2	7	209715	44748.8	0
18	80	0	2	1.46432e+06	5	2	8	209715	45568	0
18	80	0	2	1.46432e+06	5	2	9	209715	47820.8	0
18	80	0	2	1.46432e+06	5	2	10	209715	50790.4	0
18	80	0	2	1.46432e+06	5	4	1	209715	210230	0
18	80	0	2	1.46432e+06	5	4	2	209715	97177.6	0
18	80	0	2	1.46432e+06	5	4	3	209715	59494.4	0
18	80	0	2	1.46432e+06	5	4	4	209715	49254.4	0
18	80	0	2	1.46432e+06	5	4	5	209715	46182.4	0
18	80	0	2	1.46432e+06	5	4	6	209715	47104	0
18	80	0	2	1.46432e+06	5	4	7	209715	45158.4	0
18	80	0	2	1.46432e+06	5	4	8	209715	46182.4	0
18	80	0	2	1.46432e+06	5	4	9	209715	47001.6	0
18	80	0	2	1.46432e+06	5	4	10	209715	52531.2	0
18	80	0	2	1.46432e+06	5	8	1	209715	90009.6	0
18	80	0	2	1.46432e+06	5	8	2	209715	61132.8	0
18	80	0	2	1.46432e+06	5	8	3	209715	53248	0
18	80	0	2	1.46432e+06	5	8	4	209715	50790.4	0
18	80	0	2	1.46432e+06	5	8	5	209715	48947.2	0
18	80	0	2	1.46432e+06	5	8	6	209715	49660.8	0
18	80	0	2	1.46432e+06	5	8	7	209715	49459.2	0
18	80	0	2	1.46432e+06	5	8	8	209715	50892.8	0
18	80	0	2	1.46432e+06	5	8	9	209715	53248	0
18	80	0	2	1.46432e+06	5	8	10	209715	57958.4	0
18	80	0	2	1.46432e+06	5	16	1	209715	75776	0
18	80	0	2	1.46432e+06	5	16	2	209715	63180.8	0
18	80	0	2	1.46432e+06	5	16	3	209715	59392	0
18	80	0	2	1.46432e+06	5	16	4	209715	57548.8	0
18	80	0	2	1.46432e+06	5	16	5	209715	58060.8	0
18	80	0	2	1.46432e+06	5	16	6	209715	58777.6	0
18	80	0	2	1.46432e+06	5	16	7	209715	57753.6	0
18	80	0	2	1.46432e+06	5	16	8	209715	58572.8	0
18	80	0	2	1.46432e+06	5	16	9	209715	65740.8	0
18	80	0	2	1.46432e+06	5	16	10	0	0	51
18	80	0	2	1.46432e+06	5	32	1	209715	86835.2	0
18	80	0	2	1.46432e+06	5	32	2	209715	79564.8	0
18	80	0	2	1.46432e+06	5	32	3	209715	75776	0
18	80	0	2	1.46432e+06	5	32	4	209715	75468.8	0
18	80	0	2	1.46432e+06	5	32	5	209715	79462.4	0
18	80	0	2	1.46432e+06	5	32	6	209715	75673.6	0
18	80	0	2	1.46432e+06	5	32	7	209715	74243.2	0
18	80	0	2	1.46432e+06	5	32	8	209715	80691.2	0
18	80	0	2	1.46432e+06	5	32	9	0	0	51
18	80	0	2	1.46432e+06	5	32	10	0	0	51
18	80	0	2	1.46432e+06	5	64	1	209715	86016	0
18	80	0	2	1.46432e+06	5	64	2	209715	78950.4	0
18	80	0	2	1.46432e+06	5	64	3	209715	77312	0
18	80	0	2	1.46432e+06	5	64	4	209715	75161.6	0
18	80	0	2	1.46432e+06	5	64	5	209715	83148.8	0
18	80	0	2	1.46432e+06	5	64	6	209715	80998.4	0
18	80	0	2	1.46432e+06	5	64	7	209715	81920	0
18	80	0	2	1.46432e+06	5	64	8	0	0	51
18	80	0	2	1.46432e+06	5	64	9	0	0	51
18	80	0	2	1.46432e+06	5	64	10	0	0	51
18	80	0	2	1.46432e+06	5	128	1	209715	85913.6	0
18	80	0	2	1.46432e+06	5	128	2	209715	80691.2	0
18	80	0	2	1.46432e+06	5	128	3	209715	77107.2	0
18	80	0	2	1.46432e+06	5	128	4	209715	80076.8	0
18	80	0	2	1.46432e+06	5	128	5	209715	86323.2	0
18	80	0	2	1.46432e+06	5	128	6	209715	87756.8	0
18	80	0	2	1.46432e+06	5	128	7	0	0	51
18	80	0	2	1.46432e+06	5	128	8	0	0	51
18	80	0	2	1.46432e+06	5	128	9	0	0	51
18	80	0	2	1.46432e+06	5	128	10	0	0	51
18	80	0	2	1.46432e+06	5	256	1	209715	88268.8	0
18	80	0	2	1.46432e+06	5	256	2	209715	82124.8	0
18	80	0	2	1.46432e+06	5	256	3	209715	78950.4	0
18	80	0	2	1.46432e+06	5	256	4	209715	87756.8	0
18	80	0	2	1.46432e+06	5	256	5	209715	142336	0
18	80	0	2	1.46432e+06	5	256	6	0	0	51
18	80	0	2	1.46432e+06	5	256	7	0	0	51
18	80	0	2	1.46432e+06	5	256	8	0	0	51
18	80	0	2	1.46432e+06	5	256	9	0	0	51
18	80	0	2	1.46432e+06	5	256	10	0	0	51
18	80	0	2	1.46432e+06	5	512	1	209715	94310.4	0
18	80	0	2	1.46432e+06	5	512	2	209715	86121.6	0
18	80	0	2	1.46432e+06	5	512	3	209715	99532.8	0
18	80	0	2	1.46432e+06	5	512	4	209715	165069	0
18	80	0	2	1.46432e+06	5	512	5	0	0	51
18	80	0	2	1.46432e+06	5	512	6	0	0	51
18	80	0	2	1.46432e+06	5	512	7	0	0	51
18	80	0	2	1.46432e+06	5	512	8	0	0	51
18	80	0	2	1.46432e+06	5	512	9	0	0	51
18	80	0	2	1.46432e+06	6	2	1	209715	407142	0
