InputSize	GroupSize	Distribution	resultSize	PSTime	Variant	Intent	localSize	Aggregate	AggTime
24	0	0	16777216	3.67026e+09	1	5	8	1	1.80105e+07
24	0	0	16777216	3.67026e+09	1	5	9	1	1.79056e+07
24	0	0	16777216	3.67026e+09	1	5	10	1	1.90526e+07
24	0	0	16777216	3.67026e+09	1	6	0	1	1.86076e+07
24	0	0	16777216	3.67026e+09	1	6	1	1	9.25481e+06
24	0	0	16777216	3.67026e+09	1	6	2	1	4.58117e+06
24	0	0	16777216	3.67026e+09	1	6	3	1	3.0806e+06
24	0	0	16777216	3.67026e+09	1	6	4	1	3.41555e+06
24	0	0	16777216	3.67026e+09	1	6	5	1	2.24055e+07
24	0	0	16777216	3.67026e+09	1	6	6	1	2.75134e+07
24	0	0	16777216	3.67026e+09	1	6	7	1	2.85079e+07
24	0	0	16777216	3.67026e+09	1	6	8	1	2.83065e+07
24	0	0	16777216	3.67026e+09	1	6	9	1	2.76851e+07
24	0	0	16777216	3.67026e+09	1	6	10	1	2.68594e+07
24	0	0	16777216	3.67026e+09	1	7	0	1	1.8271e+07
24	0	0	16777216	3.67026e+09	1	7	1	1	9.69185e+06
24	0	0	16777216	3.67026e+09	1	7	2	1	5.07781e+06
24	0	0	16777216	3.67026e+09	1	7	3	1	3.584e+06
24	0	0	16777216	3.67026e+09	1	7	4	1	4.08945e+06
24	0	0	16777216	3.67026e+09	1	7	5	1	2.74276e+07
24	0	0	16777216	3.67026e+09	1	7	6	1	3.43867e+07
24	0	0	16777216	3.67026e+09	1	7	7	1	3.5712e+07
24	0	0	16777216	3.67026e+09	1	7	8	1	3.35479e+07
24	0	0	16777216	3.67026e+09	1	7	9	1	3.3345e+07
24	0	0	16777216	3.67026e+09	1	7	10	1	3.60336e+07
24	0	0	16777216	3.67026e+09	1	8	0	1	1.99148e+07
24	0	0	16777216	3.67026e+09	1	8	1	1	1.00305e+07
24	0	0	16777216	3.67026e+09	1	8	2	1	6.4386e+06
24	0	0	16777216	3.67026e+09	1	8	3	1	5.24861e+06
24	0	0	16777216	3.67026e+09	1	8	4	1	8.47114e+06
24	0	0	16777216	3.67026e+09	1	8	5	1	4.20407e+07
24	0	0	16777216	3.67026e+09	1	8	6	1	5.12465e+07
24	0	0	16777216	3.67026e+09	1	8	7	1	5.12994e+07
24	0	0	16777216	3.67026e+09	1	8	8	1	5.27805e+07
24	0	0	16777216	3.67026e+09	1	8	9	1	5.26111e+07
24	0	0	16777216	3.67026e+09	1	8	10	1	5.33873e+07
24	0	0	16777216	3.67026e+09	1	9	0	1	1.85785e+07
24	0	0	16777216	3.67026e+09	1	9	1	1	1.06192e+07
24	0	0	16777216	3.67026e+09	1	9	2	1	6.35709e+06
24	0	0	16777216	3.67026e+09	1	9	3	1	5.37457e+06
24	0	0	16777216	3.67026e+09	1	9	4	1	5.93193e+06
24	0	0	16777216	3.67026e+09	1	9	5	1	4.09704e+07
24	0	0	16777216	3.67026e+09	1	9	6	1	5.66874e+07
24	0	0	16777216	3.67026e+09	1	9	7	1	5.33855e+07
24	0	0	16777216	3.67026e+09	1	9	8	1	5.21316e+07
24	0	0	16777216	3.67026e+09	1	9	9	1	5.13544e+07
24	0	0	16777216	3.67026e+09	1	9	10	1	4.95382e+07
24	0	0	16777216	3.67026e+09	1	10	0	1	1.87133e+07
24	0	0	16777216	3.67026e+09	1	10	1	1	1.09132e+07
24	0	0	16777216	3.67026e+09	1	10	2	1	6.78175e+06
24	0	0	16777216	3.67026e+09	1	10	3	1	3.80201e+06
24	0	0	16777216	3.67026e+09	1	10	4	1	5.68576e+06
24	0	0	16777216	3.67026e+09	1	10	5	1	3.51403e+07
24	0	0	16777216	3.67026e+09	1	10	6	1	4.37707e+07
24	0	0	16777216	3.67026e+09	1	10	7	1	4.24966e+07
24	0	0	16777216	3.67026e+09	1	10	8	1	4.23167e+07
24	0	0	16777216	3.67026e+09	1	10	9	1	4.25685e+07
24	0	0	16777216	3.67026e+09	1	10	10	1	4.34585e+07
24	0	0	16777216	3.67026e+09	1	11	0	1	1.87116e+07
24	0	0	16777216	3.67026e+09	1	11	1	1	1.09846e+07
24	0	0	16777216	3.67026e+09	1	11	2	1	5.46755e+06
24	0	0	16777216	3.67026e+09	1	11	3	1	3.95377e+06
24	0	0	16777216	3.67026e+09	1	11	4	1	5.50851e+06
24	0	0	16777216	3.67026e+09	1	11	5	1	3.21334e+07
24	0	0	16777216	3.67026e+09	1	11	6	1	5.49133e+07
24	0	0	16777216	3.67026e+09	1	11	7	1	5.50317e+07
24	0	0	16777216	3.67026e+09	1	11	8	1	5.2569e+07
24	0	0	16777216	3.67026e+09	1	11	9	1	5.33469e+07
24	0	0	16777216	3.67026e+09	1	11	10	1	4.19757e+07
24	0	0	16777216	3.67026e+09	1	12	0	1	1.90856e+07
24	0	0	16777216	3.67026e+09	1	12	1	1	9.73353e+06
24	0	0	16777216	3.67026e+09	1	12	2	1	5.84643e+06
24	0	0	16777216	3.67026e+09	1	12	3	1	4.02975e+06
24	0	0	16777216	3.67026e+09	1	12	4	1	6.77171e+06
24	0	0	16777216	3.67026e+09	1	12	5	1	1.77872e+07
24	0	0	16777216	3.67026e+09	1	12	6	1	1.73126e+07
24	0	0	16777216	3.67026e+09	1	12	7	1	1.97898e+07
24	0	0	16777216	3.67026e+09	1	12	8	1	1.36287e+07
24	0	0	16777216	3.67026e+09	1	12	9	1	1.01406e+07
24	0	0	16777216	3.67026e+09	1	12	10	1	1.20788e+07
24	0	0	16777216	3.67026e+09	1	13	0	1	1.91498e+07
24	0	0	16777216	3.67026e+09	1	13	1	1	1.12595e+07
24	0	0	16777216	3.67026e+09	1	13	2	1	7.51657e+06
24	0	0	16777216	3.67026e+09	1	13	3	1	6.74273e+06
24	0	0	16777216	3.67026e+09	1	13	4	1	5.96828e+06
24	0	0	16777216	3.67026e+09	1	13	5	1	6.19469e+06
24	0	0	16777216	3.67026e+09	1	13	6	1	5.8581e+06
24	0	0	16777216	3.67026e+09	1	13	7	1	5.9821e+06
24	0	0	16777216	3.67026e+09	1	13	8	1	6.63767e+06
24	0	0	16777216	3.67026e+09	1	13	9	1	6.05942e+06
24	0	0	16777216	3.67026e+09	1	13	10	1	1.03086e+07
24	0	0	16777216	3.67026e+09	1	14	0	1	2.18429e+07
24	0	0	16777216	3.67026e+09	1	14	1	1	1.2207e+07
24	0	0	16777216	3.67026e+09	1	14	2	1	1.00785e+07
24	0	0	16777216	3.67026e+09	1	14	3	1	6.39396e+06
24	0	0	16777216	3.67026e+09	1	14	4	1	6.03874e+06
24	0	0	16777216	3.67026e+09	1	14	5	1	6.00259e+06
24	0	0	16777216	3.67026e+09	1	14	6	1	5.90111e+06
24	0	0	16777216	3.67026e+09	1	14	7	1	6.1141e+06
24	0	0	16777216	3.67026e+09	1	14	8	1	5.98508e+06
24	0	0	16777216	3.67026e+09	1	14	9	1	9.81412e+06
24	0	0	16777216	3.67026e+09	1	14	10	1	1.94958e+07
24	0	0	16777216	3.67026e+09	1	15	0	1	2.10504e+07
24	0	0	16777216	3.67026e+09	1	15	1	1	1.50088e+07
24	0	0	16777216	3.67026e+09	1	15	2	1	9.70168e+06
24	0	0	16777216	3.67026e+09	1	15	3	1	7.56787e+06
24	0	0	16777216	3.67026e+09	1	15	4	1	7.55251e+06
24	0	0	16777216	3.67026e+09	1	15	5	1	7.84824e+06
24	0	0	16777216	3.67026e+09	1	15	6	1	8.06595e+06
24	0	0	16777216	3.67026e+09	1	15	7	1	8.00492e+06
24	0	0	16777216	3.67026e+09	1	15	8	1	1.04095e+07
24	0	0	16777216	3.67026e+09	1	15	9	1	1.992e+07
24	0	0	16777216	3.67026e+09	1	16	0	1	2.86369e+07
24	0	0	16777216	3.67026e+09	1	16	1	1	1.48506e+07
24	0	0	16777216	3.67026e+09	1	16	2	1	1.23295e+07
24	0	0	16777216	3.67026e+09	1	16	3	1	1.23228e+07
24	0	0	16777216	3.67026e+09	1	16	4	1	1.23398e+07
24	0	0	16777216	3.67026e+09	1	16	5	1	1.37596e+07
24	0	0	16777216	3.67026e+09	1	16	6	1	1.37019e+07
24	0	0	16777216	3.67026e+09	1	16	7	1	1.43252e+07
24	0	0	16777216	3.67026e+09	1	16	8	1	2.34471e+07
24	0	0	16777216	3.67026e+09	1	17	0	1	2.73682e+07
24	0	0	16777216	3.67026e+09	1	17	1	1	2.37561e+07
24	0	0	16777216	3.67026e+09	1	17	2	1	2.17042e+07
24	0	0	16777216	3.67026e+09	1	17	3	1	2.27579e+07
24	0	0	16777216	3.67026e+09	1	17	4	1	2.53896e+07
24	0	0	16777216	3.67026e+09	1	17	5	1	2.88697e+07
24	0	0	16777216	3.67026e+09	1	17	6	1	2.76449e+07
24	0	0	16777216	3.67026e+09	1	17	7	1	3.02565e+07
24	0	0	16777216	3.67026e+09	1	18	0	1	4.67292e+07
24	0	0	16777216	3.67026e+09	1	18	1	1	4.12824e+07
24	0	0	16777216	3.67026e+09	1	18	2	1	4.14058e+07
24	0	0	16777216	3.67026e+09	1	18	3	1	4.31364e+07
24	0	0	16777216	3.67026e+09	1	18	4	1	4.79411e+07
24	0	0	16777216	3.67026e+09	1	18	5	1	5.42359e+07
24	0	0	16777216	3.67026e+09	1	18	6	1	5.17204e+07
24	0	0	16777216	3.67026e+09	1	19	0	1	8.46241e+07
24	0	0	16777216	3.67026e+09	1	19	1	1	8.25885e+07
24	0	0	16777216	3.67026e+09	1	19	2	1	8.64133e+07
24	0	0	16777216	3.67026e+09	1	19	3	1	8.52461e+07
24	0	0	16777216	3.67026e+09	1	19	4	1	9.19165e+07
24	0	0	16777216	3.67026e+09	1	19	5	1	1.02938e+08
24	0	0	16777216	3.67026e+09	1	20	0	1	1.63839e+08
24	0	0	16777216	3.67026e+09	1	20	1	1	1.62851e+08
24	0	0	16777216	3.67026e+09	1	20	2	1	1.673e+08
24	0	0	16777216	3.67026e+09	1	20	3	1	1.67682e+08
24	0	0	16777216	3.67026e+09	1	20	4	1	1.7835e+08
24	0	0	16777216	3.67026e+09	1	21	0	1	3.19372e+08
24	0	0	16777216	3.67026e+09	1	21	1	1	3.20382e+08
24	0	0	16777216	3.67026e+09	1	21	2	1	3.14847e+08
24	0	0	16777216	3.67026e+09	1	21	3	1	3.18857e+08
24	0	0	16777216	3.67026e+09	1	22	0	1	6.31675e+08
24	0	0	16777216	3.67026e+09	1	22	1	1	6.31319e+08
24	0	0	16777216	3.67026e+09	1	22	2	1	6.26104e+08
24	0	0	16777216	3.67026e+09	1	23	0	1	1.2318e+09
24	0	0	16777216	3.67026e+09	1	23	1	1	1.22187e+09
24	0	0	16777216	3.67026e+09	1	24	0	1	2.59977e+09
24	0	0	16777216	3.67026e+09	2	5	0	1	2.53446e+07
24	0	0	16777216	3.67026e+09	2	5	1	1	1.33446e+07
24	0	0	16777216	3.67026e+09	2	5	2	1	6.31388e+06
24	0	0	16777216	3.67026e+09	2	5	3	1	4.2453e+06
24	0	0	16777216	3.67026e+09	2	5	4	1	4.43443e+06
24	0	0	16777216	3.67026e+09	2	5	5	1	1.24099e+07
24	0	0	16777216	3.67026e+09	2	5	6	1	1.96671e+07
24	0	0	16777216	3.67026e+09	2	5	7	1	1.94872e+07
24	0	0	16777216	3.67026e+09	2	5	8	1	1.98661e+07
24	0	0	16777216	3.67026e+09	2	5	9	1	2.20247e+07
24	0	0	16777216	3.67026e+09	2	5	10	1	2.06905e+07
24	0	0	16777216	3.67026e+09	2	6	0	1	2.34157e+07
24	0	0	16777216	3.67026e+09	2	6	1	1	1.18678e+07
24	0	0	16777216	3.67026e+09	2	6	2	1	6.36815e+06
24	0	0	16777216	3.67026e+09	2	6	3	1	4.30275e+06
24	0	0	16777216	3.67026e+09	2	6	4	1	4.59397e+06
24	0	0	16777216	3.67026e+09	2	6	5	1	2.15795e+07
24	0	0	16777216	3.67026e+09	2	6	6	1	2.73298e+07
24	0	0	16777216	3.67026e+09	2	6	7	1	2.73072e+07
24	0	0	16777216	3.67026e+09	2	6	8	1	2.72469e+07
24	0	0	16777216	3.67026e+09	2	6	9	1	2.72892e+07
