ColumnName	GroupSize	PSTime	Variant	TotalSize	Intent	GlobalSize	localSize	Aggregate	AggTime
p_type	2902	265216	6	16384	128	128	32	322	50892.8
p_type	2902	265216	6	16384	128	128	64	322	49766.4
p_type	2902	265216	6	16384	128	128	128	0	0
p_type	2902	265216	6	16384	256	64	2	322	76390.4
p_type	2902	265216	6	16384	256	64	4	322	79459.2
p_type	2902	265216	6	16384	256	64	8	322	81510.4
p_type	2902	265216	6	16384	256	64	16	322	83456
p_type	2902	265216	6	16384	256	64	32	322	88268.8
p_type	2902	265216	6	16384	256	64	64	0	0
p_type	2902	265216	6	16384	512	32	2	322	140800
p_type	2902	265216	6	16384	512	32	4	322	148480
p_type	2902	265216	6	16384	512	32	8	322	152166
p_type	2902	265216	6	16384	512	32	16	322	154829
p_type	2902	265216	6	16384	512	32	32	0	0
p_type	2902	265216	7	16384	2	8192	2	322	32358.4
p_type	2902	265216	7	16384	2	8192	4	322	19046.4
p_type	2902	265216	7	16384	2	8192	8	322	13107.2
p_type	2902	265216	7	16384	2	8192	16	322	10752
p_type	2902	265216	7	16384	2	8192	32	322	9728
p_type	2902	265216	7	16384	2	8192	64	322	7577.6
p_type	2902	265216	7	16384	2	8192	128	322	7680
p_type	2902	265216	7	16384	2	8192	256	322	7680
p_type	2902	265216	7	16384	2	8192	512	322	7884.8
p_type	2902	265216	7	16384	2	8192	1024	322	8499.2
p_type	2902	265216	7	16384	4	4096	2	322	24780.8
p_type	2902	265216	7	16384	4	4096	4	322	16281.6
p_type	2902	265216	7	16384	4	4096	8	322	12390.4
p_type	2902	265216	7	16384	4	4096	16	322	10547.2
p_type	2902	265216	7	16384	4	4096	32	322	9830.4
p_type	2902	265216	7	16384	4	4096	64	322	8806.4
p_type	2902	265216	7	16384	4	4096	128	322	9011.2
p_type	2902	265216	7	16384	4	4096	256	322	8908.8
p_type	2902	265216	7	16384	4	4096	512	322	9011.2
p_type	2902	265216	7	16384	4	4096	1024	322	9625.6
p_type	2902	265216	7	16384	8	2048	2	322	18022.4
p_type	2902	265216	7	16384	8	2048	4	322	13312
p_type	2902	265216	7	16384	8	2048	8	322	11264
p_type	2902	265216	7	16384	8	2048	16	322	10339.2
p_type	2902	265216	7	16384	8	2048	32	322	10547.2
p_type	2902	265216	7	16384	8	2048	64	322	10342.4
p_type	2902	265216	7	16384	8	2048	128	322	10444.8
p_type	2902	265216	7	16384	8	2048	256	322	10547.2
p_type	2902	265216	7	16384	8	2048	512	322	10956.8
p_type	2902	265216	7	16384	8	2048	1024	322	13516.8
p_type	2902	265216	7	16384	16	1024	2	322	15667.2
p_type	2902	265216	7	16384	16	1024	4	322	13107.2
p_type	2902	265216	7	16384	16	1024	8	322	11776
p_type	2902	265216	7	16384	16	1024	16	322	16998.4
p_type	2902	265216	7	16384	16	1024	32	322	11059.2
p_type	2902	265216	7	16384	16	1024	64	322	10854.4
p_type	2902	265216	7	16384	16	1024	128	322	11980.8
p_type	2902	265216	7	16384	16	1024	256	322	13721.6
p_type	2902	265216	7	16384	16	1024	512	322	18227.2
p_type	2902	265216	7	16384	16	1024	1024	0	0
p_type	2902	265216	7	16384	32	512	2	322	18124.8
p_type	2902	265216	7	16384	32	512	4	322	14233.6
p_type	2902	265216	7	16384	32	512	8	322	15974.4
p_type	2902	265216	7	16384	32	512	16	322	15462.4
p_type	2902	265216	7	16384	32	512	32	322	15462.4
p_type	2902	265216	7	16384	32	512	64	322	14233.6
p_type	2902	265216	7	16384	32	512	128	322	14336
p_type	2902	265216	7	16384	32	512	256	322	18944
p_type	2902	265216	7	16384	32	512	512	0	0
p_type	2902	265216	7	16384	64	256	2	322	21504
p_type	2902	265216	7	16384	64	256	4	322	18739.2
p_type	2902	265216	7	16384	64	256	8	322	15052.8
p_type	2902	265216	7	16384	64	256	16	322	15667.2
p_type	2902	265216	7	16384	64	256	32	322	16896
p_type	2902	265216	7	16384	64	256	64	322	16896
p_type	2902	265216	7	16384	64	256	128	322	22630.4
p_type	2902	265216	7	16384	64	256	256	0	0
p_type	2902	265216	7	16384	128	128	2	322	26828.8
p_type	2902	265216	7	16384	128	128	4	322	24473.6
p_type	2902	265216	7	16384	128	128	8	322	23756.8
p_type	2902	265216	7	16384	128	128	16	322	24374.4
p_type	2902	265216	7	16384	128	128	32	322	24371.2
p_type	2902	265216	7	16384	128	128	64	322	30515.2
p_type	2902	265216	7	16384	128	128	128	0	0
p_type	2902	265216	7	16384	256	64	2	322	33075.2
p_type	2902	265216	7	16384	256	64	4	322	32972.8
p_type	2902	265216	7	16384	256	64	8	322	33689.6
p_type	2902	265216	7	16384	256	64	16	322	36966.4
p_type	2902	265216	7	16384	256	64	32	322	47104
p_type	2902	265216	7	16384	256	64	64	0	0
p_type	2902	265216	7	16384	512	32	2	322	60313.6
p_type	2902	265216	7	16384	512	32	4	322	58777.6
p_type	2902	265216	7	16384	512	32	8	322	58163.2
p_type	2902	265216	7	16384	512	32	16	322	67481.6
p_type	2902	265216	7	16384	512	32	32	0	0
p_size	50	266240	0	16384	1	16384	2	362	47104
p_size	50	266240	0	16384	1	16384	4	362	26931.2
p_size	50	266240	0	16384	1	16384	8	362	19968
p_size	50	266240	0	16384	1	16384	16	362	19763.2
p_size	50	266240	0	16384	1	16384	32	362	23040
p_size	50	266240	0	16384	1	16384	64	362	22528
p_size	50	266240	0	16384	1	16384	128	362	20480
p_size	50	266240	0	16384	1	16384	256	362	20582.4
p_size	50	266240	0	16384	1	16384	512	362	19456
p_size	50	266240	0	16384	1	16384	1024	362	20070.4
p_size	50	266240	1	16384	2	8192	2	362	29491.2
p_size	50	266240	1	16384	2	8192	4	362	20172.8
p_size	50	266240	1	16384	2	8192	8	362	21401.6
p_size	50	266240	1	16384	2	8192	16	362	18432
p_size	50	266240	1	16384	2	8192	32	362	19046.4
p_size	50	266240	1	16384	2	8192	64	362	20582.4
p_size	50	266240	1	16384	2	8192	128	362	20684.8
p_size	50	266240	1	16384	2	8192	256	362	20172.8
p_size	50	266240	1	16384	2	8192	512	362	19865.6
p_size	50	266240	1	16384	2	8192	1024	362	20172.8
p_size	50	266240	1	16384	4	4096	2	362	21299.2
p_size	50	266240	1	16384	4	4096	4	362	19660.8
p_size	50	266240	1	16384	4	4096	8	362	19660.8
p_size	50	266240	1	16384	4	4096	16	362	19456
p_size	50	266240	1	16384	4	4096	32	362	20172.8
p_size	50	266240	1	16384	4	4096	64	362	20992
p_size	50	266240	1	16384	4	4096	128	362	23961.6
p_size	50	266240	1	16384	4	4096	256	362	19865.6
p_size	50	266240	1	16384	4	4096	512	362	19763.2
p_size	50	266240	1	16384	4	4096	1024	362	20070.4
p_size	50	266240	1	16384	8	2048	2	362	22732.8
p_size	50	266240	1	16384	8	2048	4	362	19865.6
p_size	50	266240	1	16384	8	2048	8	362	20172.8
p_size	50	266240	1	16384	8	2048	16	362	21299.2
p_size	50	266240	1	16384	8	2048	32	362	20377.6
p_size	50	266240	1	16384	8	2048	64	362	20582.4
p_size	50	266240	1	16384	8	2048	128	362	19251.2
p_size	50	266240	1	16384	8	2048	256	362	19865.6
p_size	50	266240	1	16384	8	2048	512	362	19558.4
p_size	50	266240	1	16384	8	2048	1024	362	21708.8
p_size	50	266240	1	16384	16	1024	2	362	20992
p_size	50	266240	1	16384	16	1024	4	362	20377.6
p_size	50	266240	1	16384	16	1024	8	362	22528
p_size	50	266240	1	16384	16	1024	16	362	19251.2
p_size	50	266240	1	16384	16	1024	32	362	19763.2
p_size	50	266240	1	16384	16	1024	64	362	20172.8
p_size	50	266240	1	16384	16	1024	128	362	19353.6
p_size	50	266240	1	16384	16	1024	256	362	19046.4
p_size	50	266240	1	16384	16	1024	512	362	20275.2
p_size	50	266240	1	16384	16	1024	1024	362	22118.4
p_size	50	266240	1	16384	32	512	2	362	23446.4
p_size	50	266240	1	16384	32	512	4	362	20889.6
p_size	50	266240	1	16384	32	512	8	362	20889.6
p_size	50	266240	1	16384	32	512	16	362	19968
p_size	50	266240	1	16384	32	512	32	362	20582.4
p_size	50	266240	1	16384	32	512	64	362	20480
p_size	50	266240	1	16384	32	512	128	362	20070.4
p_size	50	266240	1	16384	32	512	256	362	22118.4
p_size	50	266240	1	16384	32	512	512	362	25600
p_size	50	266240	1	16384	64	256	2	362	22220.8
p_size	50	266240	1	16384	64	256	4	362	20684.8
p_size	50	266240	1	16384	64	256	8	362	20377.6
p_size	50	266240	1	16384	64	256	16	362	19865.6
p_size	50	266240	1	16384	64	256	32	362	22118.4
p_size	50	266240	1	16384	64	256	64	362	20582.4
p_size	50	266240	1	16384	64	256	128	362	21913.6
p_size	50	266240	1	16384	64	256	256	362	25292.8
p_size	50	266240	1	16384	128	128	2	362	29388.8
p_size	50	266240	1	16384	128	128	4	362	60723.2
p_size	50	266240	1	16384	128	128	8	362	33276.8
p_size	50	266240	1	16384	128	128	16	362	31641.6
p_size	50	266240	1	16384	128	128	32	362	34304
p_size	50	266240	1	16384	128	128	64	362	34918.4
p_size	50	266240	1	16384	128	128	128	362	35020.8
p_size	50	266240	1	16384	256	64	2	362	51609.6
p_size	50	266240	1	16384	256	64	4	362	52633.6
p_size	50	266240	1	16384	256	64	8	362	53145.6
p_size	50	266240	1	16384	256	64	16	362	54988.8
p_size	50	266240	1	16384	256	64	32	362	60416
p_size	50	266240	1	16384	256	64	64	362	60723.2
p_size	50	266240	1	16384	512	32	2	362	97689.6
p_size	50	266240	1	16384	512	32	4	362	99328
p_size	50	266240	1	16384	512	32	8	362	101581
p_size	50	266240	1	16384	512	32	16	362	103936
p_size	50	266240	1	16384	512	32	32	362	111514
p_size	50	266240	2	16384	2	8192	2	362	26214.4
p_size	50	266240	2	16384	2	8192	4	362	17100.8
p_size	50	266240	2	16384	2	8192	8	362	12902.4
p_size	50	266240	2	16384	2	8192	16	362	12800
p_size	50	266240	2	16384	2	8192	32	362	13312
p_size	50	266240	2	16384	2	8192	64	362	13516.8
p_size	50	266240	2	16384	2	8192	128	362	12595.2
p_size	50	266240	2	16384	2	8192	256	362	13004.8
p_size	50	266240	2	16384	2	8192	512	362	13824
p_size	50	266240	2	16384	2	8192	1024	362	13516.8
p_size	50	266240	2	16384	4	4096	2	362	20172.8
p_size	50	266240	2	16384	4	4096	4	362	13414.4
p_size	50	266240	2	16384	4	4096	8	362	10956.8
p_size	50	266240	2	16384	4	4096	16	362	10444.8
p_size	50	266240	2	16384	4	4096	32	362	10035.2
p_size	50	266240	2	16384	4	4096	64	362	10444.8
p_size	50	266240	2	16384	4	4096	128	362	10444.8
p_size	50	266240	2	16384	4	4096	256	362	11673.6
p_size	50	266240	2	16384	4	4096	512	362	9932.8
p_size	50	266240	2	16384	4	4096	1024	362	11161.6
p_size	50	266240	2	16384	8	2048	2	362	18739.2
p_size	50	266240	2	16384	8	2048	4	362	12595.2
p_size	50	266240	2	16384	8	2048	8	362	10240
p_size	50	266240	2	16384	8	2048	16	362	9420.8
p_size	50	266240	2	16384	8	2048	32	362	9216
p_size	50	266240	2	16384	8	2048	64	362	9420.8
p_size	50	266240	2	16384	8	2048	128	362	11366.4
p_size	50	266240	2	16384	8	2048	256	362	9216
p_size	50	266240	2	16384	8	2048	512	362	10752
p_size	50	266240	2	16384	8	2048	1024	362	10956.8
p_size	50	266240	2	16384	16	1024	2	362	18022.4
p_size	50	266240	2	16384	16	1024	4	362	12697.6
p_size	50	266240	2	16384	16	1024	8	362	8704
p_size	50	266240	2	16384	16	1024	16	362	9625.6
p_size	50	266240	2	16384	16	1024	32	362	11468.8
p_size	50	266240	2	16384	16	1024	64	362	9830.4
p_size	50	266240	2	16384	16	1024	128	362	9932.8
p_size	50	266240	2	16384	16	1024	256	362	10649.6
p_size	50	266240	2	16384	16	1024	512	362	10444.8
p_size	50	266240	2	16384	16	1024	1024	362	12800
p_size	50	266240	2	16384	32	512	2	362	19251.2
p_size	50	266240	2	16384	32	512	4	362	13107.2
p_size	50	266240	2	16384	32	512	8	362	12902.4
p_size	50	266240	2	16384	32	512	16	362	25190.4
p_size	50	266240	2	16384	32	512	32	362	14438.4
p_size	50	266240	2	16384	32	512	64	362	14336
p_size	50	266240	2	16384	32	512	128	362	14540.8
p_size	50	266240	2	16384	32	512	256	362	15872
p_size	50	266240	2	16384	32	512	512	362	18944
p_size	50	266240	2	16384	64	256	2	362	19251.2
p_size	50	266240	2	16384	64	256	4	362	20275.2
p_size	50	266240	2	16384	64	256	8	362	20582.4
p_size	50	266240	2	16384	64	256	16	362	21196.8
p_size	50	266240	2	16384	64	256	32	362	23142.4
p_size	50	266240	2	16384	64	256	64	362	22323.2
p_size	50	266240	2	16384	64	256	128	362	24268.8
p_size	50	266240	2	16384	64	256	256	362	22016
p_size	50	266240	2	16384	128	128	2	362	31334.4
p_size	50	266240	2	16384	128	128	4	362	32768
p_size	50	266240	2	16384	128	128	8	362	34611.2
p_size	50	266240	2	16384	128	128	16	362	36761.6
p_size	50	266240	2	16384	128	128	32	362	38297.6
p_size	50	266240	2	16384	128	128	64	362	40345.6
p_size	50	266240	2	16384	128	128	128	362	38400
p_size	50	266240	2	16384	256	64	2	362	59494.4
p_size	50	266240	2	16384	256	64	4	362	59084.8
p_size	50	266240	2	16384	256	64	8	362	60620.8
p_size	50	266240	2	16384	256	64	16	362	64204.8
p_size	50	266240	2	16384	256	64	32	362	69632
p_size	50	266240	2	16384	256	64	64	362	69836.8
p_size	50	266240	2	16384	512	32	2	362	109875
p_size	50	266240	2	16384	512	32	4	362	113254
p_size	50	266240	2	16384	512	32	8	362	116429
p_size	50	266240	2	16384	512	32	16	362	121549
p_size	50	266240	2	16384	512	32	32	362	133837
p_size	50	266240	3	16384	2	8192	2	362	28467.2
p_size	50	266240	3	16384	2	8192	4	362	17920
p_size	50	266240	3	16384	2	8192	8	362	13516.8
p_size	50	266240	3	16384	2	8192	16	362	13516.8
p_size	50	266240	3	16384	2	8192	32	362	13107.2
p_size	50	266240	3	16384	2	8192	64	362	15462.4
p_size	50	266240	3	16384	2	8192	128	362	14540.8
p_size	50	266240	3	16384	2	8192	256	362	13107.2
p_size	50	266240	3	16384	2	8192	512	362	13619.2
p_size	50	266240	3	16384	2	8192	1024	362	14745.6
p_size	50	266240	3	16384	4	4096	2	362	21913.6
p_size	50	266240	3	16384	4	4096	4	362	12697.6
p_size	50	266240	3	16384	4	4096	8	362	12288
p_size	50	266240	3	16384	4	4096	16	362	10956.8
p_size	50	266240	3	16384	4	4096	32	362	11264
p_size	50	266240	3	16384	4	4096	64	362	9318.4
p_size	50	266240	3	16384	4	4096	128	362	16998.4
p_size	50	266240	3	16384	4	4096	256	362	11878.4
p_size	50	266240	3	16384	4	4096	512	362	12595.2
p_size	50	266240	3	16384	4	4096	1024	362	11161.6
p_size	50	266240	3	16384	8	2048	2	362	17305.6
p_size	50	266240	3	16384	8	2048	4	362	11059.2
p_size	50	266240	3	16384	8	2048	8	362	9625.6
p_size	50	266240	3	16384	8	2048	16	362	9011.2
p_size	50	266240	3	16384	8	2048	32	362	10342.4
p_size	50	266240	3	16384	8	2048	64	362	9113.6
p_size	50	266240	3	16384	8	2048	128	362	9420.8
p_size	50	266240	3	16384	8	2048	256	362	9728
p_size	50	266240	3	16384	8	2048	512	362	21094.4
p_size	50	266240	3	16384	8	2048	1024	362	13107.2
p_size	50	266240	3	16384	16	1024	2	362	44646.4
p_size	50	266240	3	16384	16	1024	4	362	10649.6
p_size	50	266240	3	16384	16	1024	8	362	8806.4
p_size	50	266240	3	16384	16	1024	16	362	8806.4
p_size	50	266240	3	16384	16	1024	32	362	7680
p_size	50	266240	3	16384	16	1024	64	362	8499.2
p_size	50	266240	3	16384	16	1024	128	362	8499.2
p_size	50	266240	3	16384	16	1024	256	362	11673.6
p_size	50	266240	3	16384	16	1024	512	362	12185.6
p_size	50	266240	3	16384	16	1024	1024	362	15257.6
p_size	50	266240	3	16384	32	512	2	362	13619.2
p_size	50	266240	3	16384	32	512	4	362	10342.4
p_size	50	266240	3	16384	32	512	8	362	9113.6
p_size	50	266240	3	16384	32	512	16	362	8396.8
p_size	50	266240	3	16384	32	512	32	362	9420.8
p_size	50	266240	3	16384	32	512	64	362	9216
p_size	50	266240	3	16384	32	512	128	362	8908.8
p_size	50	266240	3	16384	32	512	256	362	10956.8
p_size	50	266240	3	16384	32	512	512	362	16076.8
p_size	50	266240	3	16384	64	256	2	362	13824
p_size	50	266240	3	16384	64	256	4	362	12492.8
p_size	50	266240	3	16384	64	256	8	362	11980.8
p_size	50	266240	3	16384	64	256	16	362	12185.6
p_size	50	266240	3	16384	64	256	32	362	11980.8
p_size	50	266240	3	16384	64	256	64	362	11980.8
p_size	50	266240	3	16384	64	256	128	362	13721.6
p_size	50	266240	3	16384	64	256	256	362	16588.8
p_size	50	266240	3	16384	128	128	2	362	18841.6
p_size	50	266240	3	16384	128	128	4	362	18432
p_size	50	266240	3	16384	128	128	8	362	18227.2
p_size	50	266240	3	16384	128	128	16	362	18636.8
p_size	50	266240	3	16384	128	128	32	362	18537.6
p_size	50	266240	3	16384	128	128	64	362	21708.8
p_size	50	266240	3	16384	128	128	128	362	27955.2
p_size	50	266240	3	16384	256	64	2	362	23244.8
p_size	50	266240	3	16384	256	64	4	362	21708.8
p_size	50	266240	3	16384	256	64	8	362	22118.4
p_size	50	266240	3	16384	256	64	16	362	26214.4
p_size	50	266240	3	16384	256	64	32	362	30819.2
p_size	50	266240	3	16384	256	64	64	362	36864
p_size	50	266240	3	16384	512	32	2	362	29798.4
p_size	50	266240	3	16384	512	32	4	362	30822.4
p_size	50	266240	3	16384	512	32	8	362	31129.6
p_size	50	266240	3	16384	512	32	16	362	37481.6
p_size	50	266240	3	16384	512	32	32	362	50483.2
p_size	50	266240	4	16384	1	16384	2	362	60723.2
p_size	50	266240	4	16384	1	16384	4	362	33792
p_size	50	266240	4	16384	1	16384	8	362	30412.8
p_size	50	266240	4	16384	1	16384	16	362	13315.2
p_size	50	266240	4	16384	1	16384	32	362	10956.8
p_size	50	266240	4	16384	1	16384	64	362	9830.4
p_size	50	266240	4	16384	1	16384	128	362	9318.4
p_size	50	266240	4	16384	1	16384	256	362	9625.6
p_size	50	266240	4	16384	1	16384	512	362	9830.4
p_size	50	266240	4	16384	1	16384	1024	362	10240
p_size	50	266240	5	16384	2	8192	2	362	33484.8
p_size	50	266240	5	16384	2	8192	4	362	19968
p_size	50	266240	5	16384	2	8192	8	362	11878.4
p_size	50	266240	5	16384	2	8192	16	362	10035.2
p_size	50	266240	5	16384	2	8192	32	362	9523.2
p_size	50	266240	5	16384	2	8192	64	362	8601.6
p_size	50	266240	5	16384	2	8192	128	362	8601.6
p_size	50	266240	5	16384	2	8192	256	362	9420.8
p_size	50	266240	5	16384	2	8192	512	362	9318.4
p_size	50	266240	5	16384	2	8192	1024	362	10240
p_size	50	266240	5	16384	4	4096	2	362	20480
p_size	50	266240	5	16384	4	4096	4	362	11878.4
p_size	50	266240	5	16384	4	4096	8	362	10236.8
p_size	50	266240	5	16384	4	4096	16	362	9318.4
p_size	50	266240	5	16384	4	4096	32	362	8908.8
p_size	50	266240	5	16384	4	4096	64	362	8908.8
p_size	50	266240	5	16384	4	4096	128	362	9216
p_size	50	266240	5	16384	4	4096	256	362	9318.4
p_size	50	266240	5	16384	4	4096	512	362	10035.2
p_size	50	266240	5	16384	4	4096	1024	362	22016
p_size	50	266240	5	16384	8	2048	2	362	13414.4
p_size	50	266240	5	16384	8	2048	4	362	10035.2
p_size	50	266240	5	16384	8	2048	8	362	9625.6
p_size	50	266240	5	16384	8	2048	16	362	8908.8
p_size	50	266240	5	16384	8	2048	32	362	9625.6
p_size	50	266240	5	16384	8	2048	64	362	9420.8
p_size	50	266240	5	16384	8	2048	128	362	9523.2
p_size	50	266240	5	16384	8	2048	256	362	10444.8
p_size	50	266240	5	16384	8	2048	512	362	10342.4
p_size	50	266240	5	16384	8	2048	1024	362	15564.8
p_size	50	266240	5	16384	16	1024	2	362	11366.4
p_size	50	266240	5	16384	16	1024	4	362	9625.6
p_size	50	266240	5	16384	16	1024	8	362	9830.4
p_size	50	266240	5	16384	16	1024	16	362	9216
p_size	50	266240	5	16384	16	1024	32	362	9728
p_size	50	266240	5	16384	16	1024	64	362	9932.8
p_size	50	266240	5	16384	16	1024	128	362	10035.2
p_size	50	266240	5	16384	16	1024	256	362	9318.4
p_size	50	266240	5	16384	16	1024	512	362	13619.2
p_size	50	266240	5	16384	16	1024	1024	0	0
p_size	50	266240	5	16384	32	512	2	362	13721.6
p_size	50	266240	5	16384	32	512	4	362	9318.4
p_size	50	266240	5	16384	32	512	8	362	9420.8
p_size	50	266240	5	16384	32	512	16	362	9420.8
p_size	50	266240	5	16384	32	512	32	362	9216
p_size	50	266240	5	16384	32	512	64	362	8601.6
p_size	50	266240	5	16384	32	512	128	362	8704
p_size	50	266240	5	16384	32	512	256	362	10342.4
p_size	50	266240	5	16384	32	512	512	0	0
p_size	50	266240	5	16384	64	256	2	362	11264
p_size	50	266240	5	16384	64	256	4	362	12902.4
p_size	50	266240	5	16384	64	256	8	362	10547.2
p_size	50	266240	5	16384	64	256	16	362	11776
p_size	50	266240	5	16384	64	256	32	362	11468.8
p_size	50	266240	5	16384	64	256	64	362	11161.6
p_size	50	266240	5	16384	64	256	128	362	10956.8
p_size	50	266240	5	16384	64	256	256	0	0
p_size	50	266240	5	16384	128	128	2	362	12800
p_size	50	266240	5	16384	128	128	4	362	11161.6
p_size	50	266240	5	16384	128	128	8	362	11161.6
p_size	50	266240	5	16384	128	128	16	362	11980.8
p_size	50	266240	5	16384	128	128	32	362	11878.4
p_size	50	266240	5	16384	128	128	64	362	17203.2
p_size	50	266240	5	16384	128	128	128	0	0
p_size	50	266240	5	16384	256	64	2	362	15462.4
p_size	50	266240	5	16384	256	64	4	362	13824
p_size	50	266240	5	16384	256	64	8	362	15155.2
p_size	50	266240	5	16384	256	64	16	362	14438.4
p_size	50	266240	5	16384	256	64	32	362	16793.6
p_size	50	266240	5	16384	256	64	64	0	0
p_size	50	266240	5	16384	512	32	2	362	20992
p_size	50	266240	5	16384	512	32	4	362	20377.6
p_size	50	266240	5	16384	512	32	8	362	20889.6
p_size	50	266240	5	16384	512	32	16	362	22016
p_size	50	266240	5	16384	512	32	32	0	0
p_size	50	266240	6	16384	2	8192	2	362	33382.4
p_size	50	266240	6	16384	2	8192	4	362	19763.2
p_size	50	266240	6	16384	2	8192	8	362	13516.8
p_size	50	266240	6	16384	2	8192	16	362	9523.2
p_size	50	266240	6	16384	2	8192	32	362	8393.6
p_size	50	266240	6	16384	2	8192	64	362	7577.6
p_size	50	266240	6	16384	2	8192	128	362	7475.2
p_size	50	266240	6	16384	2	8192	256	362	7680
p_size	50	266240	6	16384	2	8192	512	362	7987.2
p_size	50	266240	6	16384	2	8192	1024	362	8704
p_size	50	266240	6	16384	4	4096	2	362	25395.2
p_size	50	266240	6	16384	4	4096	4	362	15564.8
p_size	50	266240	6	16384	4	4096	8	362	10854.4
p_size	50	266240	6	16384	4	4096	16	362	8908.8
p_size	50	266240	6	16384	4	4096	32	362	7577.6
p_size	50	266240	6	16384	4	4096	64	362	9523.2
p_size	50	266240	6	16384	4	4096	128	362	8294.4
p_size	50	266240	6	16384	4	4096	256	362	7577.6
p_size	50	266240	6	16384	4	4096	512	362	8499.2
p_size	50	266240	6	16384	4	4096	1024	362	8294.4
p_size	50	266240	6	16384	8	2048	2	362	19763.2
p_size	50	266240	6	16384	8	2048	4	362	13721.6
p_size	50	266240	6	16384	8	2048	8	362	11366.4
p_size	50	266240	6	16384	8	2048	16	362	9728
p_size	50	266240	6	16384	8	2048	32	362	8396.8
p_size	50	266240	6	16384	8	2048	64	362	8396.8
p_size	50	266240	6	16384	8	2048	128	362	8499.2
p_size	50	266240	6	16384	8	2048	256	362	12390.4
p_size	50	266240	6	16384	8	2048	512	362	8704
p_size	50	266240	6	16384	8	2048	1024	362	10035.2
p_size	50	266240	6	16384	16	1024	2	362	17817.6
p_size	50	266240	6	16384	16	1024	4	362	14438.4
p_size	50	266240	6	16384	16	1024	8	362	11776
p_size	50	266240	6	16384	16	1024	16	362	10035.2
p_size	50	266240	6	16384	16	1024	32	362	10547.2
p_size	50	266240	6	16384	16	1024	64	362	9932.8
p_size	50	266240	6	16384	16	1024	128	362	11980.8
p_size	50	266240	6	16384	16	1024	256	362	11571.2
p_size	50	266240	6	16384	16	1024	512	362	12083.2
p_size	50	266240	6	16384	16	1024	1024	0	0
p_size	50	266240	6	16384	32	512	2	362	23958.4
p_size	50	266240	6	16384	32	512	4	362	14848
p_size	50	266240	6	16384	32	512	8	362	16076.8
p_size	50	266240	6	16384	32	512	16	362	16384
p_size	50	266240	6	16384	32	512	32	362	17203.2
p_size	50	266240	6	16384	32	512	64	362	17203.2
p_size	50	266240	6	16384	32	512	128	362	16691.2
p_size	50	266240	6	16384	32	512	256	362	16896
p_size	50	266240	6	16384	32	512	512	0	0
p_size	50	266240	6	16384	64	256	2	362	20787.2
p_size	50	266240	6	16384	64	256	4	362	21504
p_size	50	266240	6	16384	64	256	8	362	20579.2
p_size	50	266240	6	16384	64	256	16	362	21504
p_size	50	266240	6	16384	64	256	32	362	22937.6
p_size	50	266240	6	16384	64	256	64	362	23859.2
p_size	50	266240	6	16384	64	256	128	362	22937.6
p_size	50	266240	6	16384	64	256	256	0	0
p_size	50	266240	6	16384	128	128	2	362	37990.4
p_size	50	266240	6	16384	128	128	4	362	39014.4
p_size	50	266240	6	16384	128	128	8	362	39219.2
p_size	50	266240	6	16384	128	128	16	362	40345.6
p_size	50	266240	6	16384	128	128	32	362	43520
p_size	50	266240	6	16384	128	128	64	362	45257.6
p_size	50	266240	6	16384	128	128	128	0	0
p_size	50	266240	6	16384	256	64	2	362	61132.8
p_size	50	266240	6	16384	256	64	4	362	62259.2
p_size	50	266240	6	16384	256	64	8	362	62768
p_size	50	266240	6	16384	256	64	16	362	66457.6
p_size	50	266240	6	16384	256	64	32	362	73011.2
p_size	50	266240	6	16384	256	64	64	0	0
p_size	50	266240	6	16384	512	32	2	362	113050
p_size	50	266240	6	16384	512	32	4	362	116019
p_size	50	266240	6	16384	512	32	8	362	119296
p_size	50	266240	6	16384	512	32	16	362	123187
p_size	50	266240	6	16384	512	32	32	0	0
p_size	50	266240	7	16384	2	8192	2	362	34406.4
p_size	50	266240	7	16384	2	8192	4	362	20377.6
p_size	50	266240	7	16384	2	8192	8	362	15360
p_size	50	266240	7	16384	2	8192	16	362	9932.8
p_size	50	266240	7	16384	2	8192	32	362	10444.8
p_size	50	266240	7	16384	2	8192	64	362	8089.6
p_size	50	266240	7	16384	2	8192	128	362	8294.4
p_size	50	266240	7	16384	2	8192	256	362	7680
p_size	50	266240	7	16384	2	8192	512	362	7782.4
p_size	50	266240	7	16384	2	8192	1024	362	9216
p_size	50	266240	7	16384	4	4096	2	362	22835.2
p_size	50	266240	7	16384	4	4096	4	362	14745.6
p_size	50	266240	7	16384	4	4096	8	362	10854.4
p_size	50	266240	7	16384	4	4096	16	362	10956.8
p_size	50	266240	7	16384	4	4096	32	362	8294.4
p_size	50	266240	7	16384	4	4096	64	362	8908.8
p_size	50	266240	7	16384	4	4096	128	362	8806.4
p_size	50	266240	7	16384	4	4096	256	362	8192
p_size	50	266240	7	16384	4	4096	512	362	8601.6
p_size	50	266240	7	16384	4	4096	1024	362	10547.2
p_size	50	266240	7	16384	8	2048	2	362	15769.6
p_size	50	266240	7	16384	8	2048	4	362	11776
p_size	50	266240	7	16384	8	2048	8	362	11161.6
p_size	50	266240	7	16384	8	2048	16	362	8499.2
p_size	50	266240	7	16384	8	2048	32	362	9625.6
p_size	50	266240	7	16384	8	2048	64	362	8704
p_size	50	266240	7	16384	8	2048	128	362	8704
