InputSize	GroupSize	Distribution	resultSize	PSTime	Variant	Intent	localSize	Aggregate	AggTime
20	0	0	1	7.22914e+06	2	128	7	1048576	965786
20	0	0	1	7.22914e+06	2	128	8	1048576	1.05424e+06
20	0	0	1	7.22914e+06	2	128	9	1048576	1.07272e+06
20	0	0	1	7.22914e+06	2	128	10	1048576	1.00287e+06
20	0	0	1	7.22914e+06	2	256	1	1048576	833762
20	0	0	1	7.22914e+06	2	256	2	1048576	1.09924e+06
20	0	0	1	7.22914e+06	2	256	3	1048576	703104
20	0	0	1	7.22914e+06	2	256	4	1048576	829198
20	0	0	1	7.22914e+06	2	256	5	1048576	537060
20	0	0	1	7.22914e+06	2	256	6	1048576	1.42807e+06
20	0	0	1	7.22914e+06	2	256	7	1048576	1.01868e+06
20	0	0	1	7.22914e+06	2	256	8	1048576	1.19767e+06
20	0	0	1	7.22914e+06	2	256	9	1048576	1.08655e+06
20	0	0	1	7.22914e+06	2	256	10	1048576	684891
20	0	0	1	7.22914e+06	2	512	1	1048576	1.42682e+06
20	0	0	1	7.22914e+06	2	512	2	1048576	945855
20	0	0	1	7.22914e+06	2	512	3	1048576	1.38601e+06
20	0	0	1	7.22914e+06	2	512	4	1048576	752486
20	0	0	1	7.22914e+06	2	512	5	1048576	867414
20	0	0	1	7.22914e+06	2	512	6	1048576	936283
20	0	0	1	7.22914e+06	2	512	7	1048576	1.03894e+06
20	0	0	1	7.22914e+06	2	512	8	1048576	1.26179e+06
20	0	0	1	7.22914e+06	2	512	9	1048576	1.07099e+06
20	0	0	1	7.22914e+06	2	512	10	1048576	884152
20	0	0	1	7.22914e+06	3	2	1	1048576	9.45963e+06
20	0	0	1	7.22914e+06	3	2	2	1048576	9.24543e+06
20	0	0	1	7.22914e+06	3	2	3	1048576	8.84101e+06
20	0	0	1	7.22914e+06	3	2	4	1048576	6.57701e+06
20	0	0	1	7.22914e+06	3	2	5	1048576	4.52196e+06
20	0	0	1	7.22914e+06	3	2	6	1048576	4.60812e+06
20	0	0	1	7.22914e+06	3	2	7	1048576	6.34037e+06
20	0	0	1	7.22914e+06	3	2	8	1048576	6.41067e+06
20	0	0	1	7.22914e+06	3	2	9	1048576	5.82096e+06
20	0	0	1	7.22914e+06	3	2	10	1048576	5.84577e+06
20	0	0	1	7.22914e+06	3	4	1	1048576	5.42149e+06
20	0	0	1	7.22914e+06	3	4	2	1048576	5.57738e+06
20	0	0	1	7.22914e+06	3	4	3	1048576	3.52558e+06
20	0	0	1	7.22914e+06	3	4	4	1048576	6.60612e+06
20	0	0	1	7.22914e+06	3	4	5	1048576	3.85114e+06
